[5, 10, 15, 1]-lr-0.01
60,4979
60,2015
60,3202
61,0105
60,4574
60,8138
60,6744
60,0996
60,3430
60,2502
60,4756
61,1448
60,8325
60,2376
60,1646
60,5366
60,5174
60,1007
60,3235
60,8601
60,4227
60,2187
60,3123
60,7976
60,4912
60,1083
60,4798
60,0663
59,8509
60,2548
60,4053
60,1462
60,0612
60,0049
60,2791
60,1089
61,6878
60,1937
60,0820
61,2917
61,2303
60,5243
59,8796
61,0039
59,6211
59,6555
59,8184
59,6507
59,9956
60,3241
60,2856
59,5391
60,0745
59,7819
59,8374
60,2113
60,5890
59,7461
59,7745
59,8919
59,8332
59,5826
59,4867
60,0424
59,2859
59,7428
59,7581
60,0445
59,4736
59,8101
59,9005
59,7711
59,3334
60,0243
59,4836
59,3029
59,6338
59,6478
59,4990
59,2843
59,4541
60,2282
59,2418
60,1386
60,2566
59,2074
59,5521
59,5518
59,3455
59,4268
59,6782
60,8105
59,9165
59,7593
59,6304
59,2076
59,3552
59,1530
59,1243
59,2868
59,9623
59,5570
58,7748
58,7936
59,1423
59,2321
59,6737
59,1410
58,8222
58,9550
58,7885
59,1872
59,2650
59,1108
58,7925
59,8338
61,2519
59,3266
59,0442
58,8001
58,8103
59,3882
58,8209
59,6025
58,9482
58,9706
59,0649
58,7698
59,8197
58,7527
59,0830
58,3729
58,6636
58,6183
58,7238
58,8712
59,5886
58,9517
58,9244
59,3849
59,3295
58,4423
58,8739
59,6684
58,9274
59,1493
58,8081
58,6217
58,4766
58,3824
58,4274
58,9073
58,3901
58,6778
58,1691
58,5024
59,0663
58,3097
58,6600
58,4325
58,4167
57,9002
59,0452
58,8033
58,6419
58,0093
58,4976
58,1360
58,3283
58,4132
58,1156
58,0827
57,7014
58,5393
58,4003
58,3245
58,0118
58,3314
57,5533
57,6498
58,3451
58,1675
57,8348
58,2238
58,3066
58,7307
58,7372
58,1148
57,5044
57,9263
57,9709
57,5390
58,6160
57,4183
58,0599
57,4164
57,6946
57,3839
57,7161
57,8186
57,6460
57,7979
57,5322
57,6055
58,6768
58,0016
57,9312
57,9135
57,3742
57,6760
58,0270
57,1525
58,4044
57,2740
58,0955
59,1937
57,8085
57,8290
57,1149
57,5393
57,4247
57,0243
57,8473
57,5893
56,8293
57,1362
57,1383
57,1213
57,2749
57,3650
57,6698
57,8649
57,8609
57,1448
57,2197
57,0528
57,3319
58,0915
58,5015
56,9978
57,2976
57,4039
57,4853
57,0038
56,9859
56,5755
56,5638
56,8164
57,2687
57,6217
58,5032
57,2307
56,9040
56,9523
56,9572
56,7165
56,7341
56,4964
57,2844
56,8825
56,8027
56,8014
56,6117
57,1569
57,1033
56,6262
57,3847
56,9291
56,7271
56,5193
56,2942
56,5393
56,6717
56,8462
57,5280
57,4032
56,5778
56,3094
56,4352
56,9626
56,6513
56,4731
56,7382
57,6609
58,2493
56,9996
56,2905
56,4464
56,8114
57,2357
57,8480
56,3191
56,0912
56,3419
56,8814
57,2002
56,9679
56,7951
56,4668
55,8589
56,5269
56,2952
56,7929
56,4108
56,4828
56,5982
55,9548
56,1816
57,1014
57,8079
56,9237
56,4554
56,4174
56,4418
56,7726
56,0952
56,2857
55,9328
56,4216
56,1249
56,4092
56,0533
56,1644
56,0305
56,7255
55,7384
55,8810
55,8469
57,3169
56,0563
57,1727
55,8550
55,9010
56,2380
56,5458
55,6702
56,1137
55,9295
56,2799
55,9917
55,5876
55,8209
55,4307
55,9233
55,4956
55,5254
55,7277
56,2211
55,7747
56,1159
55,7263
55,4291
55,6065
55,8689
55,7098
55,7203
56,8838
55,5526
55,1638
55,4533
55,0647
55,3121
55,5503
56,1059
54,6723
55,7833
55,2066
54,7241
55,2610
56,0971
55,5716
55,1448
55,4427
55,1949
55,4113
55,5910
54,8397
54,3971
54,9963
54,9302
55,4834
55,0818
54,9106
55,2570
55,2776
55,5505
55,9268
54,8318
55,1614
54,9226
54,9064
54,9351
54,4628
55,1123
55,0004
54,6254
54,6888
54,3432
55,5115
55,1774
54,7874
54,2856
55,0950
54,7181
54,7627
54,6924
54,6751
54,4856
54,6483
54,5502
54,1311
54,8408
54,2649
55,2000
55,1693
54,0209
54,7270
53,7795
54,2895
53,8491
54,2579
54,2451
53,7812
54,4259
54,1612
54,0602
54,0629
53,7530
53,9840
54,1329
53,8322
53,9103
53,5999
53,5745
53,7219
54,1583
54,1066
53,4662
53,5961
53,9207
53,5800
53,8221
53,5072
53,7935
53,8820
53,3305
53,6709
53,3408
53,0579
53,0234
53,3109
53,3950
53,4408
52,9640
53,3926
53,5464
54,3084
52,9888
52,5564
52,9321
52,8639
54,3845
53,9899
53,3256
53,2795
52,5563
52,9209
52,4584
52,9922
52,6062
52,7636
53,0691
52,4740
53,1387
52,4568
53,5080
52,4962
53,0658
52,4746
52,0860
52,8320
52,7859
52,1522
52,6556
52,1787
51,9354
53,0475
52,1599
52,4852
51,8885
52,4847
51,4378
51,9370
52,0886
51,7567
52,1912
52,5438
51,9238
52,5446
52,7271
52,4882
51,6128
51,5687
52,3177
51,7040
51,4992
51,9054
52,3424
51,9365
51,6392
52,5726
51,8493
52,6530
51,7583
51,6816
51,7440
51,7435
51,0972
51,3228
51,2170
50,9082
52,1576
50,9989
51,3848
51,8066
50,4838
50,7839
50,9634
51,0345
51,1455
51,1359
50,7256
50,9911
51,3797
51,2178
50,8588
50,7410
50,0851
51,6527
50,4773
50,6045
51,1832
52,3664
51,0987
50,7154
51,2789
51,0887
50,4396
50,4017
50,2459
50,6220
52,5525
50,8913
50,4181
50,2129
50,4609
50,6032
51,1171
51,6284
50,5473
50,5683
50,8800
50,3131
49,8710
50,3718
50,2325
50,6072
50,1730
50,6003
50,4359
50,3608
50,9263
49,9999
51,0599
50,1284
49,9361
50,1565
49,6476
50,4004
49,8023
50,2517
49,5567
49,8223
50,0117
50,2291
49,7550
49,6618
49,7092
49,6287
50,0751
49,7621
50,2980
49,6849
49,7628
50,2491
49,8857
50,1401
49,9143
51,0574
49,8983
49,8090
50,1123
49,9659
49,3234
49,8777
49,4787
49,7796
51,8118
49,5944
49,5752
49,5850
50,8626
50,6901
50,1151
49,4536
49,8172
49,2379
49,8619
49,3858
49,5803
50,0995
49,0682
49,1862
49,2094
49,1632
49,5305
49,6497
49,6924
48,9285
49,6677
48,8463
49,6849
50,3482
49,1985
48,6974
49,7011
50,6210
49,7382
48,8243
49,1400
48,6916
49,8247
49,0428
49,0439
49,3284
49,3192
48,8619
49,3956
49,5876
49,5295
49,1004
49,2764
50,8632
49,0588
49,3310
48,9915
48,5388
49,4749
49,8599
48,6467
50,5970
49,9181
49,4228
48,3921
49,4376
48,8866
48,5880
48,6826
49,0731
49,2159
48,9881
48,7006
49,8393
49,1711
48,5127
49,0287
48,6373
48,4252
48,6517
48,7537
48,9968
48,8771
48,7780
49,7175
49,6108
48,9141
50,1143
48,5783
48,3394
48,5817
48,7465
48,6768
50,0369
48,2332
48,3254
48,5327
48,6938
49,4278
48,6728
48,9984
48,6601
49,0924
48,7242
48,2930
50,2510
49,2531
48,2218
48,7014
48,3835
48,5248
48,4478
48,5642
49,1168
48,4521
48,5699
48,4126
49,0285
48,3840
48,4141
48,8233
48,6101
50,1497
48,6305
48,5689
48,4946
48,6933
48,3584
48,2498
49,5509
49,4071
48,7181
48,5727
48,4213
48,6005
48,2822
48,4459
49,0357
48,3865
48,5155
48,3911
48,1616
48,2949
47,9442
49,1533
48,5470
47,7176
48,5617
48,2725
47,9182
48,0399
48,4633
48,1633
48,0615
48,0016
48,0865
48,6828
48,4977
48,5235
48,5181
49,3940
51,0438
48,6811
49,7820
48,0888
48,1481
48,8189
49,1005
49,2863
48,5954
47,8770
47,8964
48,8398
48,2590
48,7194
48,2148
48,0056
47,9762
48,2613
48,7526
48,6215
47,7844
47,9579
48,6402
47,4977
47,6429
49,1496
48,1143
48,3856
47,6870
48,5395
48,9757
48,9963
48,5670
49,2701
48,4400
47,9973
48,4899
49,0368
48,0858
48,6341
48,6946
48,0435
48,2296
48,0230
47,6129
47,5603
48,1572
48,0645
48,1579
47,8836
48,7252
48,0971
47,9639
48,2719
48,4325
48,8482
48,7792
47,6883
48,1055
46,9949
47,9158
48,2579
47,9785
48,2321
47,9002
48,7837
48,0301
49,6328
47,7726
47,5406
48,0562
47,7919
48,6488
47,6322
48,6120
48,0262
47,9763
47,5870
47,6535
47,5297
48,3198
48,2683
47,4704
48,6868
47,9779
47,8722
47,5613
48,6640
47,0564
48,9986
47,8924
46,9787
47,8496
47,6376
47,8302
50,4660
47,8879
47,3456
47,1869
48,6485
47,2931
48,1510
48,8435
47,8405
48,5749
49,0729
47,9225
47,3312
47,4746
47,7184
47,7913
47,7569
47,1974
47,3564
47,3350
48,3590
47,5186
47,3872
47,8160
47,9794
48,0741
47,6152
48,0884
47,9725
47,2942
47,3230
47,8127
47,4648
47,6735
47,7399
48,0103
47,9126
47,5715
47,4043
47,0195
47,7768
47,2657
47,5678
47,4502
47,4939
47,7804
47,5789
47,0693
47,1837
47,2797
48,0409
47,7965
46,8829
48,7382
47,5079
48,1389
47,3950
47,9936
46,8913
47,8282
47,2472
47,2508
48,0540
47,0606
47,5713
47,6572
47,0958
47,2776
48,5737
48,7575
47,2124
47,1953
47,2703
47,3424
46,9592
47,2864
46,9708
46,9923
46,8072
46,8937
47,2061
46,7586
47,2647
47,6962
46,7645
47,4525
48,4842
47,1519
47,4077
46,5348
48,3897
47,3023
46,8093
47,3877
46,5325
47,4605
46,7880
47,6458
46,8926
47,9267
47,1363
47,0869
46,8487
47,1820
47,3257
46,8237
46,8296
48,4491
46,8248
46,5813
46,9685
46,3195
47,0185
47,4639
46,7337
46,7169
46,8736
46,9257
47,7177
46,8162
47,9797
47,4784
46,5574
46,9215
47,4444
46,4093
46,0583
47,4374
46,7601
47,1846
47,6803
46,2551
47,7668
46,6046
46,5854
46,1573
46,3507
47,1822
46,4458
46,2493
46,4587
46,9417
46,7627
47,2912
46,9163
46,3663
46,8332
47,8648
47,1789
47,1895
46,5479
46,9264
47,0003
47,4659
47,5421
46,7456
46,7172
46,2571
46,5158
46,9911
46,4048
47,2628
46,7047
45,9625
47,1795
46,7148
46,2054
46,6568
47,0424
46,9406
46,4984
46,3674
46,2161
46,6328
46,4152
46,1552
45,9168
46,8075
45,8373
46,6911
47,7540
46,3816
46,4118
46,4908
46,3191
46,2120
46,4247
46,3275
46,9933
46,0063
46,1527
46,3196
48,6157
46,7057
45,6094
45,8338
46,0092
45,9346
46,1971
46,1879
45,9872
47,3687
46,1196
46,2517
45,4539
46,6527
47,0899
47,0775
46,5032
46,9168
45,8317
45,5904
47,1264
46,2389
46,6364
45,8915
46,1372
46,3595
46,1881
45,5158
46,0084
46,3644
45,5923
46,3983
46,0697
45,7248
46,4880
45,5418
46,3994
45,6565
46,0467
47,1053
46,3754
45,6524
46,2647
45,8408
45,2639
45,4458
45,8273
45,4020
46,1211
45,4902
46,6498
46,1654
45,6437
45,2982
44,9705
45,6682
45,8326
45,1172
45,3002
45,6916
47,1102
45,8294
46,3466
46,3549
46,2666
45,6244
45,4400
45,6428
47,8861
46,7545
45,1367
44,8643
45,7486
46,0675
45,5684
45,1251
45,3318
45,3294
45,0089
45,5565
45,1867
46,2787
44,5831
45,4686
45,4050
44,7607
46,4506
45,0124
45,3390
45,4928
45,4819
45,5881
45,3908
45,2123
44,9084
45,3673
44,9142
44,6671
45,1383
45,5579
45,1016
44,5369
44,6530
45,6467
44,7881
45,2524
44,6606
45,2440
45,1144
45,0252
45,0122
45,1775
46,6462
45,7833
45,8943
45,5268
45,5145
44,8013
45,2558
44,5052
45,2410
44,7705
46,2822
45,4126
44,8629
44,5477
44,4023
44,5608
45,3259
44,5809
44,8456
44,4801
44,6444
45,1672
45,0495
44,1651
44,8613
44,9045
44,4618
45,0782
44,6697
44,5451
45,7296
45,1744
44,5801
44,1770
44,4423
44,5190
44,2076
44,3903
44,5647
45,7195
44,3467
44,4451
44,2442
45,8124
44,3763
44,5650
44,0971
44,0115
44,5960
44,6536
43,8437
43,9619
44,8543
44,5264
44,6780
44,5621
45,3312
44,0881
43,8991
44,8367
44,4652
44,8536
45,3297
45,1045
43,9077
44,1490
44,0676
43,6562
44,3021
44,7001
43,9975
44,2975
44,3419
45,0172
43,5114
44,3780
43,7176
44,1651
43,7159
44,2121
44,2353
44,2464
44,2161
44,1903
43,7302
44,7380
44,1087
43,4273
44,5174
44,4141
43,9148
44,0798
44,7584
44,4633
45,1133
44,1860
43,7208
43,2061
43,4705
43,9499
44,3696
45,0524
44,5048
44,3063
43,5862
43,3464
45,6502
44,9785
44,9118
43,9195
43,4692
43,9668
43,4055
43,3524
44,0492
44,5387
43,3958
43,1912
43,1468
44,7412
43,5101
44,3860
44,3807
44,0417
43,3352
43,1950
44,0543
43,7528
44,0561
43,2202
44,3256
43,6930
43,0325
43,1462
43,6296
43,0717
43,1719
42,9708
43,2385
43,6416
43,4758
43,0975
43,6843
43,7242
43,9329
43,9596
42,8156
43,1313
43,0674
42,9737
42,9500
42,9562
43,4482
44,4135
43,3429
43,0038
43,8955
42,9473
43,2652
42,5457
43,4637
43,3756
42,5935
42,3765
43,4938
44,1104
42,7288
43,4226
42,8753
43,3115
42,9254
43,2694
44,6720
44,1265
43,7173
44,1278
43,1095
42,5812
42,4957
44,4199
42,8938
42,8878
42,8465
43,1424
42,3574
42,7287
43,2742
43,3723
42,4726
43,1315
42,7085
42,6740
42,4632
42,6183
42,9723
42,4932
44,0679
43,7939
43,7772
43,0894
42,2402
42,9591
42,9586
42,9554
42,4986
42,4815
43,1195
42,3175
43,5469
44,2773
42,9573
42,0163
41,9750
42,8441
42,3011
42,5663
42,3444
42,8735
42,8563
42,5063
42,3113
41,7093
42,8879
42,7867
42,9227
41,9593
43,5039
42,2993
42,6389
42,9726
42,4027
42,5693
42,8342
42,4759
42,3882
42,0449
42,2062
42,0677
43,1866
42,4400
43,3203
42,1635
42,2133
41,7188
42,3832
42,2120
42,4062
41,9591
42,5068
42,0265
41,8655
41,8400
43,0055
42,6731
41,9404
43,2514
43,7304
41,4115
42,3272
42,2268
42,0305
42,2890
42,8330
42,4638
42,3390
42,6133
43,3309
42,3978
41,7778
41,9514
42,4580
41,8568
42,6287
43,5560
41,6865
41,9949
42,1567
42,5070
42,3638
41,8251
42,0426
42,2879
42,0656
41,6928
42,1331
41,7780
42,4038
42,0705
41,9897
41,7619
42,8391
42,4994
42,1121
41,9879
41,8540
42,6893
41,6605
42,2266
41,6996
41,4685
43,7214
43,2851
42,4213
42,2804
41,6418
41,0662
43,4737
41,2471
42,1815
42,3439
41,9458
41,6882
41,8575
41,5969
41,3749
41,6201
41,7434
41,7066
41,5258
41,5322
41,3476
41,4141
41,2382
41,5047
42,6217
41,5213
41,3089
41,0558
41,2055
41,6656
41,5957
41,8475
41,4834
41,1739
41,5479
41,5727
41,3593
41,7971
41,9405
41,1070
41,4195
42,4733
41,9808
41,1778
41,5719
41,0940
41,8737
41,4850
41,2039
40,6809
41,5824
40,8469
40,6276
41,5102
41,0857
41,0710
40,7038
40,7541
41,6807
41,7399
41,1769
42,5990
41,0813
41,1129
41,4111
40,7855
40,9910
41,1761
40,9603
41,5890
41,6503
41,0410
42,0110
40,7541
41,0312
40,7703
40,9972
40,4689
41,5094
40,6073
41,4853
40,3555
41,1311
42,2490
41,5184
41,2258
41,1011
40,2814
42,4463
41,1210
40,6614
43,1561
41,1625
40,1977
40,6167
40,7358
40,6208
40,7029
41,2873
41,4985
40,4867
40,3993
42,0386
40,6400
41,2067
41,4684
40,2473
40,6420
40,5671
40,3841
40,8255
40,7876
40,8706
41,9695
40,4034
40,6478
39,8846
41,3817
40,3815
40,5095
40,4318
41,6645
42,1736
41,1328
40,7761
40,8557
40,7222
40,5193
40,6974
41,2315
41,0025
40,8180
40,7694
40,8108
39,8741
40,1868
40,7483
40,8859
39,9105
39,9742
40,7149
40,6126
40,4723
41,3081
39,8863
40,2964
41,2398
39,9953
40,2417
40,2932
40,4490
40,2735
40,0615
40,4109
39,8983
40,2984
40,4669
40,3099
40,8165
40,9464
40,2609
40,7208
40,9085
40,0592
40,1905
39,7581
39,7964
40,4389
40,4163
40,3795
39,9327
39,6731
40,2635
40,1891
40,4210
40,7387
40,5925
40,6439
39,9342
41,4423
40,7721
41,2105
40,0457
40,5408
40,9151
41,0803
40,3168
40,1697
39,5864
41,1801
40,6683
41,0681
40,6035
39,3923
39,9290
39,9725
39,5021
40,2493
40,0844
39,7582
39,5571
40,7058
39,9530
39,8400
40,0345
41,3253
39,6744
39,4286
40,1921
39,7115
39,7726
39,9156
39,7991
40,4455
40,3646
39,7342
39,3791
40,4889
40,1601
40,1738
40,5499
40,1020
39,4859
40,4449
39,6453
39,6819
39,6444
39,8435
40,6741
40,7227
40,6584
39,9381
39,7483
39,6492
39,9894
40,6974
41,0251
39,8663
41,2520
39,8113
40,2722
39,5195
39,8408
39,4415
39,5707
39,3724
40,6594
39,4207
39,5712
40,1683
39,6675
38,9437
39,5060
39,4952
39,7561
39,1075
40,5421
39,2312
39,8113
39,9100
38,9276
40,4192
40,2810
39,9102
39,6944
39,8640
39,5579
39,5066
39,4186
39,2212
39,6484
40,0073
39,3662
40,0283
39,0495
39,2327
39,3329
39,1791
39,3543
38,9161
40,0373
39,3679
39,4361
39,7239
40,2852
42,1338
39,6769
38,8016
40,0540
40,4084
